Agência Nacional de Águas - ANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61078000;2;01/05/2007;;1;1;33,325;20,1072;23,184;24;21;1;1;1;;0;24,3805;23,9861;23,5928;23,2007;22,8098;22,4201;22,4201;22,0315;22,0315;22,0315;22,0315;22,0315;21,6442;21,6442;21,2581;21,2581;21,2581;20,8732;20,4895;20,4895;20,1072;20,1072;21,2581;33,325;32,492;29,1984;24,776;24,776;24,3805;23,5928;22,8098;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;23,55752;01/05/2007
61078000;2;01/04/2007;;1;1;41,8493;24,3805;29,3149;10;29;1;1;1;;0;30,4262;29,6066;29,1984;28,7911;28,3848;31,6628;33,7429;35,4235;37,971;41,8493;36,2692;32,492;30,0159;29,1984;28,3848;27,5754;27,1723;26,7702;26,3692;25,9693;25,5704;25,5704;26,7702;28,7911;29,1984;26,7702;25,5704;25,1726;24,3805;24,3805;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;29,78719561;01/04/2007
61078000;2;01/03/2007;;1;1;64,9521;30,0159;38,1299;26;16;1;1;1;;0;42,2843;40,5492;38,8271;37,971;36,6934;35,8459;35,4235;34,5814;34,1617;33,325;33,325;32,492;31,6628;30,8374;30,4262;30,0159;30,8374;43,594;43,1567;44,0321;40,5492;37,971;37,5443;37,1184;55,2247;64,9521;49,7964;39,2564;35,002;32,908;31,6628;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;38,74421506;01/03/2007
61078000;2;01/02/2007;;1;1;153,033;41,8493;71,4251;1;26;1;1;1;;0;153,033;116,2322;120,0301;102,6216;93,0445;97,2003;102,6216;88,3615;75,8607;70,3688;67,3083;82,6095;91,28;66,364;60,7491;56,1389;54,3131;51,5948;50,2449;49,3486;48,0095;46,2343;44,471;43,594;42,7201;41,8493;41,8493;41,8493;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;72,57583772;01/02/2007
61078000;2;01/01/2007;;1;1;178,2064;70,3688;120,9607;23;13;1;1;1;;0;83,1795;105,0587;88,9429;82,6095;159,9114;173,2234;136,8963;118,1266;105,0587;103,838;105,6707;76,4166;70,3688;92,4552;107,5128;132,9462;141,5478;128,3813;105,6707;93,0445;93,0445;168,9857;178,2064;115,6028;105,6707;97,7984;120,0301;148,9492;159,9114;172,5149;178,2064;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;122,9095113;01/01/2007
61078000;2;01/12/2006;;1;1;160,6042;24,776;65,592;17;13;1;1;1;;0;62,611;47,1204;40,9817;30,0159;45,3511;47,1204;43,594;37,1184;33,325;42,2843;30,8374;26,7702;24,776;37,5443;78,0914;150,987;160,6042;150,3068;121,304;83,7507;67,3083;60,7491;56,1389;60,7491;66,364;86,047;70,9125;73,6493;66,364;60,7491;69,8263;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;66,64876;01/12/2006
61078000;2;01/11/2006;;1;1;73,6493;9,658;30,9135;30;1;1;1;1;;0;9,658;11,015;18,2149;57,0558;53,4043;35,8459;24,3805;18,9679;16,3569;15,2595;18,9679;20,8732;17,4675;22,4201;32,492;36,6934;33,325;23,9861;23,5928;60,2852;33,325;38,3986;24,3805;25,9693;22,4201;20,4895;29,1984;46,2343;63,078;73,6493;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;31,41155083;01/11/2006
61078000;2;01/10/2006;;1;1;44,471;9,9942;16,5412;8;31;1;1;1;;0;10,3326;10,3326;11,015;13,8179;12,7537;12,4024;33,325;44,471;25,9693;22,0315;18,2149;16,3569;19,7261;24,3805;18,9679;16,3569;14,1759;13,1068;13,1068;18,2149;20,4895;16,7257;14,5355;13,1068;12,4024;12,0529;11,7051;11,3591;11,015;10,3326;9,9942;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16,80769711;01/10/2006
61078000;2;01/09/2006;;1;1;26,7702;8,3339;12,6846;22;17;1;1;1;;0;9,9942;11,015;15,2595;14,1759;13,8179;12,4024;11,7051;11,015;10,6728;10,3326;10,3326;9,9942;9,658;9,658;8,9916;8,9916;8,3339;8,3339;10,3326;11,7051;21,6442;26,7702;22,8098;16,7257;14,1759;13,4615;13,1068;12,4024;11,7051;11,015;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;12,888963;01/09/2006
61078000;2;01/08/2006;;1;1;13,4615;9,3237;10,7164;2;18;1;1;1;;0;11,7051;13,4615;12,7537;12,4024;12,4024;12,4024;11,7051;11,015;10,6728;10,3326;10,3326;9,9942;9,9942;9,9942;9,9942;9,658;9,658;9,3237;9,3237;9,3237;9,658;9,658;12,4024;11,3591;10,3326;9,9942;9,658;10,3326;11,015;11,015;10,3326;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10,88905311;01/08/2006
61078000;2;01/07/2006;;1;1;14,8967;10,6728;12,5263;1;29;1;1;1;;0;14,8967;14,8967;14,5355;14,5355;14,1759;13,8179;13,4615;13,4615;13,4615;13,1068;13,1068;13,1068;12,7537;12,4024;12,4024;12,4024;12,0529;12,0529;12,0529;12,0529;11,7051;11,7051;11,3591;11,3591;11,3591;11,3591;11,015;11,015;10,6728;11,015;11,015;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12,72811261;01/07/2006
61078000;2;01/06/2006;;1;1;15,9896;13,8179;14,9361;1;22;1;1;1;;0;15,9896;15,9896;15,9896;15,9896;15,6238;15,6238;15,6238;15,6238;15,2595;15,2595;15,2595;15,2595;14,8967;14,8967;14,8967;14,5355;14,5355;14,5355;14,1759;14,1759;14,1759;13,8179;13,8179;13,8179;13,8179;13,8179;14,5355;15,2595;15,6238;15,2595;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;15,17673717;01/06/2006
61078000;2;01/05/2006;;1;1;28,7911;16,3569;19,1811;11;31;1;1;1;;0;20,1072;19,7261;19,3463;18,9679;18,9679;18,2149;17,8405;17,4675;18,2149;23,5928;28,7911;25,1726;23,5928;21,2581;19,7261;19,3463;18,9679;18,9679;18,2149;17,8405;17,4675;17,4675;17,4675;17,4675;17,8405;17,4675;17,4675;17,4675;17,0959;16,7257;16,3569;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;19,49012883;01/05/2006
61078000;2;01/04/2006;;1;1;35,002;20,1072;24,9359;10;29;1;1;1;;0;29,1984;28,3848;27,5754;26,7702;25,9693;25,5704;25,1726;25,9693;29,1984;35,002;30,8374;28,7911;26,3692;25,1726;24,3805;24,3805;23,5928;23,5928;23,5928;24,3805;23,5928;22,8098;22,0315;22,0315;21,2581;21,2581;20,4895;20,4895;20,1072;20,1072;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;25,33764506;01/04/2006
61078000;2;01/03/2006;;1;1;93,0445;25,1726;48,5123;11;4;1;1;1;;0;34,1617;29,6066;26,7702;25,1726;79,2139;53,4043;78,0914;74,7526;60,2852;59,822;93,0445;56,1389;46,2343;37,971;73,6493;58,8973;51,5948;47,5646;55,6815;45,3511;52,0461;42,2843;42,7201;40,9817;35,4235;37,5443;38,3986;33,325;31,2496;30,8374;31,6628;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;49,29388706;01/03/2006
61078000;2;01/02/2006;;1;1;58,8973;20,4895;34,7011;16;8;1;1;1;;0;25,5704;24,3805;33,325;30,4262;29,1984;25,1726;22,0315;20,4895;22,4201;22,8098;30,8374;27,9796;44,471;45,3511;39,2564;58,8973;45,3511;42,7201;35,002;29,1984;26,7702;48,9015;46,677;47,1204;46,677;40,5492;31,6628;28,3848;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;35,26017328;01/02/2006
61078000;2;01/01/2006;;1;1;81,473;19,3463;35,2388;6;26;1;1;1;;0;29,6066;33,325;46,677;50,6942;63,078;81,473;61,6788;58,8973;63,078;46,677;40,1174;35,002;32,492;30,8374;28,7911;27,9796;26,7702;25,5704;25,1726;24,3805;23,2007;22,0315;21,2581;20,8732;20,1072;19,3463;19,3463;19,7261;30,0159;35,002;29,1984;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;35,80653622;01/01/2006
61078000;2;01/12/2005;;1;1;93,6349;22,8098;47,1304;26;1;1;1;1;;0;22,8098;28,3848;40,5492;29,1984;26,3692;22,8098;64,4827;40,9817;47,1204;36,2692;50,6942;75,8607;86,6239;64,4827;48,0095;43,594;48,9015;40,1174;50,2449;63,5456;50,6942;55,2247;40,9817;39,2564;46,2343;93,6349;57,9753;40,9817;35,002;35,8459;34,1617;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;47,88972311;01/12/2005
61078000;2;01/11/2005;;1;1;31,6628;13,8179;21,4528;28;15;1;1;1;;0;18,2149;15,9896;14,5355;14,5355;24,776;29,1984;24,776;29,6066;22,8098;23,5928;20,4895;17,0959;15,9896;14,5355;13,8179;15,6238;15,2595;19,3463;27,5754;25,1726;22,8098;21,2581;18,9679;16,7257;15,2595;29,1984;29,6066;31,6628;28,3848;26,7702;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;21,79842844;01/11/2005
61078000;2;01/10/2005;;1;1;18,2149;11,015;13,4843;29;14;1;1;1;;0;13,8179;13,8179;13,4615;13,8179;13,8179;13,4615;15,2595;14,8967;14,5355;13,8179;13,1068;12,0529;11,3591;11,015;11,015;11,3591;11,015;11,015;11,7051;11,7051;11,7051;11,3591;11,015;11,015;17,4675;15,2595;12,4024;17,8405;18,2149;17,4675;18,2149;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13,70154706;01/10/2005
61078000;2;01/09/2005;;1;1;28,3848;13,4615;15,5685;18;15;1;1;1;;0;14,5355;14,5355;13,8179;13,8179;13,8179;14,5355;16,7257;17,0959;15,9896;15,2595;15,2595;14,5355;13,8179;13,8179;13,4615;13,4615;13,4615;28,3848;26,7702;18,2149;15,9896;15,2595;14,5355;14,5355;13,8179;13,8179;14,5355;14,5355;14,5355;14,1759;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;15,81932583;01/09/2005
61078000;2;01/08/2005;;1;1;18,9679;14,1759;16,0202;28;25;1;1;1;;0;18,2149;17,4675;17,4675;17,0959;16,7257;16,7257;16,7257;16,3569;16,3569;16,3569;15,9896;15,9896;15,9896;15,9896;15,9896;15,6238;15,6238;15,6238;15,6238;15,2595;15,2595;14,8967;14,5355;14,5355;14,1759;14,5355;14,5355;18,9679;17,4675;15,6238;14,8967;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16,27830322;01/08/2005
61078000;2;01/07/2005;;1;1;23,5928;18,9679;20,5711;21;17;1;1;1;;0;22,0315;21,6442;21,2581;20,4895;20,4895;20,4895;21,2581;22,8098;21,2581;21,2581;20,4895;20,1072;20,1072;19,7261;19,3463;19,3463;18,9679;18,9679;19,7261;22,4201;23,5928;23,5928;22,0315;20,4895;19,7261;19,7261;19,3463;19,7261;19,3463;18,9679;18,9679;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;20,90252328;01/07/2005
61078000;2;01/06/2005;;1;1;29,1984;22,0315;24,8179;1;29;1;1;1;;0;29,1984;28,7911;27,9796;27,5754;26,7702;25,9693;25,9693;25,1726;25,1726;24,776;24,3805;23,9861;23,5928;23,5928;23,5928;22,8098;22,8098;22,8098;22,4201;22,4201;27,1723;25,9693;27,5754;26,3692;24,776;23,5928;22,8098;22,4201;22,0315;22,0315;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;25,21774394;01/06/2005
61078000;2;01/05/2005;;1;1;88,3615;22,0315;32,095;26;22;1;1;1;;0;42,2843;32,492;29,6066;28,3848;27,5754;26,7702;25,9693;25,9693;25,1726;25,1726;25,1726;24,776;24,3805;24,3805;23,5928;23,5928;23,2007;23,2007;22,8098;22,8098;22,4201;22,0315;31,6628;38,3986;51,5948;88,3615;56,1389;49,3486;41,8493;34,1617;31,6628;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;32,61208611;01/05/2005
61078000;2;01/04/2005;;1;1;45,3511;26,7702;31,4258;30;20;1;1;1;;0;35,002;34,1617;33,325;32,492;31,6628;36,6934;40,5492;36,6934;33,325;31,6628;30,0159;29,6066;28,7911;28,3848;27,5754;27,5754;27,1723;28,3848;27,9796;26,7702;26,7702;26,7702;27,1723;30,8374;26,7702;29,1984;35,8459;32,492;33,7429;45,3511;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;31,93210456;01/04/2005
61078000;2;01/03/2005;;1;1;59,822;33,325;44,3331;25;15;1;1;1;;0;52,9508;47,5646;46,2343;49,3486;48,0095;45,3511;42,7201;43,594;40,1174;40,1174;36,6934;37,5443;35,002;34,1617;33,325;38,3986;38,8271;39,6865;40,1174;42,2843;54,3131;53,8583;55,2247;51,1441;59,822;57,0558;51,1441;45,3511;40,5492;37,971;35,8459;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;45,0473555;01/03/2005
61078000;2;01/02/2005;;1;1;121,9425;39,2564;64,4845;6;24;1;1;1;;0;76,9737;100,2014;73,6493;75,8607;111,225;121,9425;96,6033;84,8966;70,3688;57,9753;52,4981;49,3486;53,4043;52,4981;48,9015;45,3511;43,594;43,594;75,3061;59,822;49,7964;47,1204;42,2843;39,2564;48,0095;63,5456;64,4827;57,0558;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;65,52341694;01/02/2005
61078000;2;01/01/2005;;1;1;140,2141;38,8271;81,6924;17;1;2;2;2;;0;38,8271;40,1174;40,1174;40,5492;53,4043;75,3061;74,7526;80,9064;97,7984;70,9125;66,364;90,1092;103,838;66,364;55,2247;48,4551;140,2141;82,0407;86,047;100,2014;119,3946;94,819;80,3411;77,5319;72,0035;89,5255;113,0951;120,0301;108,1289;111,225;94,819;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;83,00855533;01/01/2005
61078000;2;01/12/2004;;1;1;132,9462;24,3805;57,3378;24;3;1;1;1;;0;36,6934;29,6066;24,3805;24,3805;31,6628;27,5754;30,0159;25,1726;32,492;41,8493;69,2851;87,202;56,597;49,3486;48,4551;38,8271;30,0159;31,6628;87,202;108,1289;102,0149;81,473;98,9977;132,9462;118,7601;79,2139;64,4827;52,0461;46,2343;41,8493;48,9015;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;58,26157567;01/12/2004
61078000;2;01/11/2004;;1;1;63,078;10,3326;21,0538;30;15;1;1;1;;0;11,7051;13,8179;17,4675;23,5928;21,2581;15,9896;15,9896;22,8098;17,4675;15,2595;13,8179;12,4024;11,3591;11,015;10,3326;12,4024;24,3805;28,7911;35,002;30,8374;25,9693;22,4201;18,9679;16,3569;14,5355;13,8179;13,1068;17,8405;59,822;63,078;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;21,39300011;01/11/2004
61078000;2;01/10/2004;;1;1;23,9861;9,658;16,2054;12;1;1;1;1;;0;9,658;9,9942;12,7537;20,1072;23,2007;20,1072;16,7257;14,5355;13,1068;12,0529;18,2149;23,9861;18,2149;22,0315;22,8098;20,4895;18,2149;17,0959;15,6238;15,9896;15,9896;14,8967;14,1759;13,4615;13,1068;15,2595;15,2595;15,2595;14,5355;13,1068;12,4024;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16,466487;01/10/2004
61078000;2;01/09/2004;;1;1;20,4895;9,658;12,229;21;30;1;1;1;;0;12,0529;12,0529;11,7051;11,7051;11,3591;11,3591;11,3591;11,015;11,015;10,6728;10,6728;10,3326;10,3326;10,3326;9,9942;9,9942;9,9942;18,2149;14,5355;19,3463;20,4895;15,6238;13,8179;13,1068;12,4024;11,7051;11,015;10,6728;10,3326;9,658;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;12,42602278;01/09/2004
61078000;2;01/08/2004;;1;1;15,9896;12,4024;13,9185;1;26;1;1;1;;0;15,9896;15,9896;15,6238;15,6238;15,2595;15,2595;15,2595;15,2595;14,5355;14,5355;14,5355;14,1759;13,8179;13,8179;13,8179;13,8179;13,8179;13,8179;13,4615;13,4615;13,4615;13,1068;13,1068;12,7537;12,7537;12,4024;12,4024;12,4024;12,4024;12,4024;12,4024;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14,1427425;01/08/2004
61078000;2;01/07/2004;;1;1;24,3805;15,9896;18,6952;11;30;1;1;1;;0;19,3463;19,3463;18,9679;18,9679;18,5907;18,2149;18,2149;18,2149;17,8405;18,2149;24,3805;23,9861;20,1072;18,9679;18,2149;18,2149;17,8405;17,8405;17,4675;22,0315;22,8098;19,7261;18,5907;17,8405;17,4675;16,7257;16,7257;16,3569;16,3569;15,9896;15,9896;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;18,99640044;01/07/2004
61078000;2;01/06/2004;;1;1;31,2496;19,7261;23,7675;6;29;1;1;1;;0;27,9796;27,5754;30,4262;29,6066;30,0159;31,2496;27,9796;25,5704;24,3805;23,5928;23,2007;22,8098;22,0315;22,0315;22,0315;23,5928;25,1726;25,5704;22,4201;22,0315;21,2581;20,4895;20,4895;20,4895;20,4895;20,4895;20,4895;20,1072;19,7261;19,7261;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;24,15042083;01/06/2004
61078000;2;01/05/2004;;1;1;47,1204;23,5928;27,639;16;31;1;1;1;;0;29,1984;28,3848;27,9796;26,7702;26,3692;26,3692;26,7702;27,9796;26,3692;25,5704;25,1726;24,3805;24,3805;25,9693;25,9693;47,1204;36,6934;37,1184;31,6628;29,6066;28,7911;26,7702;25,9693;25,1726;24,3805;24,3805;24,3805;24,3805;24,776;24,3805;23,5928;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;28,084295;01/05/2004
61078000;2;01/04/2004;;1;1;119,3946;30,0159;47,9471;8;4;1;1;1;;0;39,6865;33,325;30,8374;30,0159;63,5456;69,8263;65,4222;119,3946;61,2137;53,4043;46,2343;47,1204;41,8493;40,1174;38,3986;82,0407;72,0035;57,0558;51,5948;47,1204;40,9817;40,5492;37,1184;34,5814;33,325;32,908;33,7429;33,325;31,2496;30,4262;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;48,71958106;01/04/2004
61078000;2;01/03/2004;;1;1;78,652;29,1984;46,564;20;14;1;1;1;0;0;68,7452;59,822;47,5646;41,8493;37,5443;37,5443;40,1174;39,2564;35,8459;33,325;40,9817;38,8271;31,6628;29,1984;43,594;69,2851;63,5456;52,4981;60,7491;78,652;64,4827;48,0095;40,9817;35,8459;33,7429;32,492;37,1184;52,4981;49,7964;54,3131;43,594;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;47,31419778;01/03/2004
61078000;2;01/02/2004;;1;1;113,0951;21,2581;49,4158;25;14;1;1;1;;0;23,5928;30,0159;63,5456;42,7201;32,492;28,7911;35,8459;48,0095;40,1174;29,6066;27,5754;24,3805;22,0315;21,2581;27,5754;42,7201;37,1184;33,325;34,1617;33,325;37,5443;48,0095;97,7984;106,2837;113,0951;105,0587;94,2264;75,8607;76,9737;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;50,21194344;01/02/2004
61078000;2;01/01/2004;;1;1;91,8671;15,2595;29,2521;10;31;1;1;1;;0;24,3805;18,5907;26,7702;21,2581;18,2149;16,7257;16,7257;16,7257;40,9817;91,8671;61,6788;48,0095;37,971;52,0461;47,5646;38,8271;45,3511;34,1617;25,9693;23,5928;21,2581;19,7261;18,9679;18,9679;19,3463;18,9679;17,4675;16,7257;16,7257;15,9896;15,2595;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;29,72338383;01/01/2004
61078000;2;01/12/2003;;1;1;112,4707;16,7257;35,7356;5;28;1;1;1;;0;29,1984;37,5443;24,3805;52,9508;112,4707;88,3615;73,6493;60,7491;43,594;35,002;34,1617;37,5443;59,822;38,3986;36,6934;32,492;26,7702;22,4201;20,4895;18,9679;18,2149;25,1726;27,9796;23,5928;20,4895;18,5907;17,4675;16,7257;18,2149;18,9679;16,7257;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;36,31134022;01/12/2003
61078000;2;01/11/2003;;1;1;28,7911;8,3339;13,9459;30;6;2;2;2;;0;11,3591;11,3591;15,2595;12,4024;10,3326;8,3339;20,1072;27,9796;25,9693;17,8405;14,1759;11,7051;10,3326;9,9942;9,3237;9,658;11,3591;10,6728;10,6728;13,4615;14,8967;13,8179;12,4024;11,015;11,015;10,3326;10,3326;18,2149;15,2595;28,7911;;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;14,17058394;01/11/2003
61078000;2;01/10/2003;;1;1;16,3569;6,7303;10,2743;25;7;1;1;1;;0;7,6852;7,6852;8,3339;8,0084;7,6852;7,0461;6,7303;7,6852;11,015;14,5355;14,5355;13,1068;13,1068;11,7051;11,3591;10,3326;9,658;8,9916;8,3339;8,0084;7,6852;7,3644;8,0084;12,7537;16,3569;15,9896;13,1068;11,7051;9,9942;9,658;10,3326;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10,43983039;01/10/2003
61078000;2;01/09/2003;;1;1;12,4024;7,3644;9,7643;1;28;1;1;1;;0;12,4024;12,4024;11,7051;11,7051;11,3591;11,015;10,6728;10,3326;9,658;9,658;9,3237;9,3237;9,3237;9,3237;9,658;9,9942;10,6728;10,3326;10,3326;9,9942;9,658;8,9916;8,9916;9,658;8,3339;8,0084;7,6852;7,3644;7,3644;7,6852;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;9,921613722;01/09/2003
61078000;2;01/08/2003;;1;1;12,0529;9,9942;10,9292;31;24;1;1;1;;0;11,7051;11,7051;11,7051;11,7051;11,3591;11,3591;11,015;11,015;11,015;11,015;11,015;11,015;11,015;11,015;11,015;10,6728;10,6728;10,6728;10,3326;10,3326;10,3326;10,3326;10,3326;9,9942;9,9942;10,3326;9,9942;10,6728;11,7051;11,7051;12,0529;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11,10528156;01/08/2003
61078000;2;01/07/2003;;1;1;18,2149;11,7051;13,4978;13;30;1;1;1;;0;13,8179;13,4615;13,4615;13,1068;13,1068;13,1068;13,1068;13,1068;12,7537;12,7537;12,7537;15,2595;18,2149;17,0959;15,9896;15,2595;14,5355;13,8179;13,8179;13,1068;13,1068;13,1068;13,1068;12,7537;12,4024;12,4024;12,4024;12,0529;12,0529;11,7051;11,7051;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13,71526456;01/07/2003
61078000;2;01/06/2003;;1;1;18,5907;13,8179;15,4145;10;26;1;1;1;;0;17,0959;17,0959;16,7257;16,7257;16,7257;16,3569;15,9896;15,9896;15,9896;18,5907;17,4675;16,3569;15,9896;15,6238;15,2595;15,2595;14,8967;14,8967;14,5355;14,5355;14,5355;14,1759;14,1759;14,1759;14,1759;13,8179;13,8179;13,8179;13,8179;13,8179;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;15,66284472;01/06/2003
61078000;2;01/05/2003;;1;1;37,5443;17,4675;19,9454;7;28;1;1;1;;0;18,2149;18,2149;19,3463;19,7261;19,7261;26,7702;37,5443;27,9796;23,5928;20,8732;19,7261;19,7261;19,3463;19,3463;18,9679;18,9679;18,9679;18,5907;18,2149;18,2149;18,2149;17,8405;17,8405;18,2149;18,2149;18,2149;17,8405;17,4675;17,4675;17,4675;17,4675;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;20,26674256;01/05/2003
61078000;2;01/04/2003;;1;1;35,002;18,5907;24,4502;11;29;1;1;1;;0;27,5754;26,3692;25,9693;25,1726;24,776;24,3805;24,3805;23,9861;23,9861;28,3848;35,002;32,0769;30,8374;29,1984;27,5754;25,9693;25,1726;24,3805;23,9861;22,8098;22,0315;21,6442;21,2581;20,8732;20,1072;20,1072;19,3463;18,9679;18,5907;18,5907;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;24,84411989;01/04/2003
61078000;2;01/03/2003;;1;1;68,2549;27,1723;38,0471;13;8;1;1;1;;0;30,0159;29,1984;28,7911;32,0769;30,8374;29,1984;27,9796;27,1723;35,002;37,1184;35,002;55,2247;68,2549;63,5456;46,677;50,6942;48,0095;44,9107;41,8493;40,1174;38,8271;45,7923;40,1174;37,5443;34,1617;31,6628;30,8374;30,8374;30,0159;29,1984;28,7911;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;38,66008106;01/03/2003
