Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
PosHorizColeta: 1 = Margem direita, 2 = Centro, 3 = Margem esquerda, 4 = Composta, 5 = Extra, 6 = Indefinida, 7 = Superfície, 8 = Integrada, 9 = 40%, 10 = 50%
PosVertColeta: 1 = Indefinida, 2 = Superficial, 3 = Integrada, 4 = Fundo, 5 = 20%, 6 = 40%, 7 = 50%, 8 = 60%, 9 = 70%, 10 = 80%
Choveu: 0 = Não, 1 = Sim
Status: 0 = Branco, 1 = Real, 2 = Menor que (<), 3 = Valor aceito (VA), 4 = Não detectado (ND)

Restrições da consulta:
Código da Estação:61078000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;PosHorizColeta;PosVertColeta;Choveu;Profundidade;TempAr;TempAmostra;pH;Cor;Turbidez;CondutividadeEletrica;DurezaTotal;Dureza;DQO;DBO;OD;SolTotais;SolFixos;SolVolateis;SolSuspensaoTotais;SolSuspensaoFixos;SolSuspensaoVolateis;SolDissolvidosTotais;SolDissolvidosFixos;SolDissolvidosVolateis;SolSedimentaveis;Detergentes;AlcalinidadeCO3;AlcalinidadeHCO3;AlcalinidadeOH;Cloretos;Sulfatos;Sulfetos;Fluoretos;FosfatoTotal;Cianetos;NitrogenioTotal;AmoniaNaoIonizavel;NitrogenioAmoniacal;Nitratos;Nitritos;CompostosOrganoclorados;CompostosOrganofosforados;Aluminio;Arsenio;Cadmio;Chumbo;Cobre;CromoTrivalente;CromoHexavalente;Manganes;Mercurio;Niquel;Zinco;IndiceFenois;ColiformesTotais;ColiformesFecais;CloroResidual;Bario;Berilio;Boro;Cobalto;Estanho;Litio;Prata;Selenio;UranioTotal;Vanadio;Benzeno;BenzoAPireno;n11Dicloroeteno;n12Dicloroetano;Pentaclorofenol;Tetracloroeteno;Tricloroeteno;TetracloretoCarbono;n246Triclorofenol;Aldrin;Clordano;DDT;Dieldrin;Endrin;Endossulfan;EpoxidoHeptacloro;Heptacloro;Lindano;Metoxicloro;DodecacloroNonacloro;BifenilasPolicloradas;Toxafeno;Demeton;Gution;Malation;Paration;Carbaril;Acido24Diclorofenoxiacetico;n245TP;n245T;BHC;Ethion;DySystonDisulfton;Phosdrin;DDEPP;AzinfosEtil;Diazinon;EstreptococosFecais;Salmonelas;Colifagos;BacteriasHeterotroficas;Protozoarios;Fungos;Algas;ContagemBacteriasPlaca;Clorofila;OleosGraxas;AlcalinidadeTotal;CarbonoOrganicoTotal;Hidrocarbonetos;OrtofosfatoTotal;CromoTotal;MetilParation;NitrogenioOrganico;SodioTotal;MagnesioTotal;SilicaDissolvida;PotassioTotal;CalcioTotal;FerroTotal;DescargaLiquida;FosforoTotal;BismutoTotal;Acidez;NitrogenioTotalKJELDAHL;NitrogenioAlbuminoide;Transparencia;EnteroBacteriasPatogenicas;ZooplanctonTotal;Amoniaco;IQA;ColiformesTermotolerantes;Escherichia;Aluminiodissolvido;Borodissolvido;Cianetolivre;Cobredissolvido;CondutividadeEspecifica;Densidadecianobacterias;Durezamagnesio;FerroDissolvido;FitoplanctonQuantitativo;ODsaturacao;ParametroProfundidade;QualAguaStatus do 1 ao 147
61078000;1;19/09/2018;11:00;1;3;4;0;"1,1";"24,0";"20,2";"7,59";"3,0";"4,51";"34,4";;;"25,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"'1;1;1;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;"
61078000;1;20/06/2018;13:25;1;3;4;0;"0,6";"19,6";"18,3";"6,78";;"93,71";"33,86";;;;;"9,13";;;;"25,24";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"'1;1;1;4;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;"
61078000;1;15/09/2013;14:00;1;10;2;0;"0,3";"23,0";"22,0";"7,68";;;"24,2";;;;;"8,16";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"'1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;"
61078000;1;21/06/2013;14:30;1;10;2;0;"0,3";"21,0";"19,0";"7,0";;;"22,61";;;;;"2,94";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"'1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;"
61078000;1;23/03/2013;17:00;1;10;2;1;"0,3";"23,0";"22,0";"7,25";;;"26,9";;;;;"8,14";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"'1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;"
61078000;1;12/12/2012;17:30;1;10;2;0;"0,3";"26,0";"23,0";"6,65";;;;;;;;"7,47";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"'1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;"
61078000;1;27/11/2002;10:10;;;;0;;"24,0";"24,8";"7,0";"80,0";"139,0";"21,2";;;;"2,0";"6,4";"107,0";;;"56,0";;;"51,0";;;;;;;;"0,42";;;;;;;;"0,4";"0,09";;;;;;"5,0E-4";;"0,02";;;;;;;"0,001";"5000,0";"3000,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,06";;;;;;;;;;;;;;;;;;;"0,17";;;;"'0;0;0;0;0;0;;;;0;0;0;;;0;;;0;;;;;;;;0;;;;;;;;0;0;;;;;;0;;0;;;0;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;28/08/2002;10:35;;;;0;;"24,0";"20,0";"6,57";"25,0";"7,95";"27,2";"9,3";;"17,0";"2,0";"9,0";"32,0";;;"5,0";;;"27,0";;;;;"11,8";;;"0,59";"1,0";"0,5";;;"0,01";;;"0,1";"0,13";"0,002";;;"0,36";"3,0E-4";"5,0E-4";"0,005";"0,004";"0,04";"0,01";"0,05";"0,2";"0,004";"0,02";"0,001";"1300,0";"300,0";;"0,018";;"0,07";;;;;"5,0E-4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"50,0";;;;;;;;;"3,0";"11,8";;;;;;"0,2";;"0,3";;;"3,2";;;"0,02";;;;;;;;;;;;;;;;;;;"0,28";;;;"'0;0;0;0;0;0;0;;0;0;0;0;;;0;;;0;;;;;0;;;0;0;0;;;0;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;;;;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;08/05/2002;10:25;;;;0;;"24,0";"21,8";"6,92";"40,0";"30,4";"25,5";;;;"2,0";"7,7";"49,0";;;"22,0";;;"27,0";;;;;;;;"0,54";;;;;;;;"0,2";"0,12";"0,003";;;;;"5,0E-4";;"0,006";;;;;;;"0,001";"1700,0";"1100,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,04";;;;;;;;;;;;;;;;;;;"0,27";;;;"'0;0;0;0;0;0;;;;0;0;0;;;0;;;0;;;;;;;;0;;;;;;;;0;0;0;;;;;0;;0;;;0;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;21/02/2002;10:35;;;;1;;"23,0";"23,2";"7,15";"60,0";"59,3";"24,0";"8,2";;"21,0";"2,0";"8,0";"109,0";;;"77,0";;;"32,0";;;;;"10,1";;;"0,3";"1,1";"0,5";;;"0,01";;;"0,1";"0,08";"0,005";;;"3,92";"0,0032";"5,0E-4";"0,011";"0,004";"0,04";"0,01";"0,082";"0,2";"0,012";"0,05";"0,002";"3000,0";"3000,0";;"0,033";;"0,07";;;;;"5,0E-4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"300,0";;;;;;;;;"1,0";"10,1";;;;;;"0,3";;"0,1";;;"3,1";;;"0,03";;;;;;;;;;;;;;;;;;;"0,27";;;;"'0;0;0;0;0;0;0;;0;0;0;0;;;0;;;0;;;;;0;;;0;0;0;;;0;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;;;;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;07/11/2001;11:00;;;;0;;"23,0";"23,3";"6,13";"70,0";"65,4";"25,5";;;;"2,0";"7,8";"88,0";;;"52,0";;;"36,0";;;;;;;;"0,79";;;;;;;;"0,1";"0,15";"0,004";;;;;"5,0E-4";;"0,058";;;;;;;"0,001";"3000,0";"700,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,02";;;;;;;;;;;;;;;;;;;"0,23";;;;"'0;0;0;0;0;0;;;;0;0;0;;;0;;;0;;;;;;;;0;;;;;;;;0;0;0;;;;;0;;0;;;0;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;29/08/2001;10:50;;;;0;;"23,0";"21,6";"7,28";"15,0";"8,7";"30,5";"12,7";;"8,0";"2,0";"8,0";"50,0";;;"24,0";;;"26,0";;;;;"11,9";;;"0,62";"1,0";"0,5";;;"0,01";;;"0,1";"0,06";"0,002";;;"0,45";"3,0E-4";"5,0E-4";"0,005";"0,02";"0,04";"0,01";"0,038";"0,2";"0,013";"0,06";"0,001";"300,0";"300,0";;"0,018";;"0,07";;;;;"5,0E-4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30,0";;;;;;;;;"1,0";"11,9";;;;;;"0,4";;"1,2";;;"3,2";;;"0,04";;;;;;;;;;;;;;;;;;;"0,23";;;;"'0;0;0;0;0;0;0;;0;0;0;0;;;0;;;0;;;;;0;;;0;0;0;;;0;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;;;;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;30/05/2001;11:40;;;;0;;"26,0";"21,0";"7,25";"30,0";"19,9";"28,2";;;;"2,0";"8,6";"34,0";;;"10,0";;;"24,0";;;;;;;;"0,4";;;;;;;;"0,1";"0,06";"0,003";;;;;"5,0E-4";;"0,004";;;;;;;"0,001";"2400,0";"1300,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,02";;;;;;;;;;;;;;;;;;;"0,26";;;;"'0;0;0;0;0;0;;;;0;0;0;;;0;;;0;;;;;;;;0;;;;;;;;0;0;0;;;;;0;;0;;;0;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;07/03/2001;11:00;;;;0;;"26,0";"24,3";"6,8";"10,0";"39,4";"27,9";"14,3";;"14,0";"2,0";"7,6";"73,0";;;"43,0";;;"30,0";;;;;"10,6";;;"0,67";"1,2";"0,5";;;"0,01";;;"0,1";"0,16";"0,004";;;"3,21";"3,0E-4";"5,0E-4";"0,009";"0,004";"0,04";"0,01";"0,055";"0,2";"0,004";"0,02";"0,001";"1300,0";"110,0";;"0,026";;"0,07";;;;;"5,0E-4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"700,0";;;;;;;;;"2,0";"10,6";;;;;;"0,4";;"1,0";;;"4,1";;;"0,03";;;;;;;;;;;;;;;;;;;"0,34";;;;"'0;0;0;0;0;0;0;;0;0;0;0;;;0;;;0;;;;;0;;;0;0;0;;;0;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;;;;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;24/11/2000;08:25;;;;0;;"22,0";"22,0";;"120,0";"273,0";"15,4";;;"63,0";"2,0";"8,1";"274,0";;;"238,0";;;"36,0";;;;;;;;"0,88";;;;;;;;"0,1";"0,45";"0,022";;;;;"5,0E-4";;"0,01";;;;;;;"0,001";"2200,0";"1100,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1,6";;;;;;;;"0,15";;;;;;;;;;;;;;;;;;;"0,22";;;;"'0;0;;0;0;0;;;0;0;0;0;;;0;;;0;;;;;;;;0;;;;;;;;0;0;0;;;;;0;;0;;;0;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;13/09/2000;11:15;;;;0;;"24,0";"21,0";"7,17";"10,0";"14,9";"30,3";"15,8";;"12,0";"2,0";"8,0";"50,0";;;"30,0";;;"20,0";;;;;"11,0";;;"0,61";"1,0";"0,5";;;"0,01";;;"0,1";"0,12";"0,002";;;"1,81";"3,0E-4";"5,0E-4";"0,005";"0,007";"0,05";"0,01";"0,06";"0,2";"0,004";"0,03";"0,001";"30000,0";"7000,0";;"0,2";;"0,02";;;;;"5,0E-4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"220,0";;;;;;;;;"1,0";"11,0";;;;;;"0,4";;"1,5";;;"3,9";;;"0,01";;;;;;;;;;;;;;;;;;;"0,2";;;;"'0;0;0;0;0;0;0;;0;0;0;0;;;0;;;0;;;;;0;;;0;0;0;;;0;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;;;;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;07/06/2000;10:35;;;;0;;"20,0";"17,0";"6,91";"10,0";"8,0";"22,4";;;"5,0";"2,0";"9,2";"27,0";;;"1,0";;;"27,0";;;;;;;;"0,3";;;;;;;;"0,2";"0,08";"0,003";;;;;"5,0E-4";;"0,007";;;;;;;"0,001";"2200,0";"220,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,1";;;;;;;;"0,02";;;;;;;;;;;;;;;;;;;"0,1";;;;"'0;0;0;0;0;0;;;0;0;0;0;;;0;;;0;;;;;;;;0;;;;;;;;0;0;0;;;;;0;;0;;;0;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;15/03/2000;13:00;;;;0;;"29,0";"26,0";;"60,0";"321,0";"18,6";;;"19,0";"2,0";"8,4";"225,0";;;"180,0";;;"45,0";;;;;"7,3";;;"0,3";"1,0";"0,5";;;"0,01";;;"0,1";"0,02";"0,002";;;"23,22";"5,0E-4";"5,0E-4";"0,013";"0,059";"0,05";"0,01";"0,13";"0,2";"0,025";"0,05";"0,001";"8000,0";"3000,0";;"0,2";;"0,02";;;;;"5,0E-4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"5000,0";;;;;;;;;"3,0";"7,3";;;;;;"0,5";;"1,0";;;"1,2";;;"0,01";;;;;;;;;;;;;;;;;;;"0,07";;;;"'0;0;;0;0;0;;;0;0;0;0;;;0;;;0;;;;;0;;;0;0;0;;;0;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;;;;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;07/12/1999;10:50;;;;1;;"22,0";"21,0";;;"289,0";"22,4";;;;"2,0";"7,5";"334,0";;;"296,0";;;;;;;;;;;"0,66";;;;;;;;"0,1";"0,11";;;;;;;;;;;;;;;;"90000,0";"5000,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,3";;;;;;;;;;;;;;;;;;;;;;;"'0;0;;;0;0;;;;0;0;0;;;0;;;;;;;;;;;0;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;24/08/1999;11:05;;;;0;;"24,0";"19,0";;"10,0";"7,29";"28,2";;;"18,0";"2,0";"8,8";"35,0";;;"9,0";;;"26,0";;;;;"11,2";;;"0,47";"1,0";"0,5";;;"0,01";;;"0,1";"0,14";"0,001";;;"0,35";"3,0E-4";"5,0E-4";"0,005";"0,007";"0,05";"0,01";"0,05";"0,2";"0,004";"0,01";"0,002";"5000,0";"500,0";;"0,2";;"0,02";;;;;"5,0E-4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"300,0";;;;;;;;;"4,0";"11,2";;;;;;"0,3";;"1,2";;;"2,2";;;"0,02";;;;;;;;;;;;;;;;;;;"0,11";;;;"'0;0;;0;0;0;;;0;0;0;0;;;0;;;0;;;;;0;;;0;0;0;;;0;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;;;;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;16/06/1999;11:40;;;;0;;"24,0";"20,0";;;"12,0";"24,3";;;;"2,0";"8,4";"42,0";;;"13,0";;;;;;;;;;;"0,82";;;;;;;;"0,1";"0,02";;;;;;;;;;;;;;;;"1700,0";"1300,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,02";;;;;;;;;;;;;;;;;;;;;;;"'0;0;;;0;0;;;;0;0;0;;;0;;;;;;;;;;;0;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;16/03/1999;11:30;;;;0;;"27,0";"24,0";;"15,0";"37,9";"25,5";"8,8";;"7,0";"2,0";"7,2";"89,0";;;"59,0";;;"30,0";;;;;"9,9";;;"0,69";"1,0";"0,5";;;"0,01";;;"0,1";"0,1";"0,001";;;;"3,0E-4";"5,0E-4";"0,008";"0,007";"0,05";"0,01";"0,06";"0,2";"0,004";"0,01";"0,001";"1700,0";"1100,0";;"0,2";;"0,02";;;;;"5,0E-4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"300,0";;;;;;;;;"3,0";"9,9";;;;;;"0,6";;"0,3";;;"3,0";;;"0,01";;;;;;;;;;;;;;;;;;;"0,17";;;;"'0;0;;0;0;0;0;;0;0;0;0;;;0;;;0;;;;;0;;;0;0;0;;;0;;;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;;;;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;22/10/1998;10:30;;;;0;;"24,0";"23,0";;;"25,5";"27,0";;;;"2,0";"7,4";"51,0";;;"18,0";;;;;;;;;;;"0,44";;;;;;;;"0,1";"0,07";;;;;;;;;;;;;;;;"700,0";"500,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,02";;;;;;;;;;;;;;;;;;;;;;;"'0;0;;;0;0;;;;0;0;0;;;0;;;;;;;;;;;0;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;28/07/1998;10:35;;;;0;;"21,0";"17,0";;"5,0";"8,38";"60,2";"10,7";;"5,0";"2,0";"7,2";"36,0";;;"5,0";;;"31,0";;;;;"11,6";;;"0,38";"1,0";"0,05";;;"0,01";;;"0,1";"0,03";"0,003";;;;"0,0024";"5,0E-4";"0,005";"0,007";"0,05";"0,02";"0,05";"0,2";"0,004";"0,04";;"1700,0";"1300,0";;"0,2";;"0,02";;;;;"5,0E-4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"300,0";;;;;;;;;"1,0";"11,6";;;;;;"0,1";;"0,9";;;"2,8";;;"0,03";;;;;;;;;;;;;;;;;;;"0,44";;;;"'0;0;;0;0;0;0;;0;0;0;0;;;0;;;0;;;;;0;;;0;0;0;;;0;;;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;;;;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;"
61078000;1;23/04/1998;10:00;;;;0;;"30,0";"19,0";;;"22,1";"57,6";;;;"5,0";"6,9";"61,0";;;"35,0";;;;;;;;;;;"1,14";;;;;;;;"0,1";"0,15";;;;;;;;;;;;;;;;"9000,0";"1400,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,03";;;;;;;;;;;;;;;;;;;;;;;"'0;0;;;0;0;;;;0;0;0;;;0;;;;;;;;;;;0;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;"
